"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
202230,Guilford,30449,ART 344,001,4,Print: Explorations in Process,Course fee: $65.  Prerequisite: any print course at 200 level or above. Face to face course.,,"Collier, Kaitlyn",HCOX 201,Twelve Week Course,MW,2:15pm - 5:15pm,0,4,0/0,0/0,4,12,
202230,Guilford,31354,ART 480,002,4,Advanced Creative Research,Instructor permission required. In-person course.,,"Dixon, Mark",HCOX 110,Twelve Week Course,F,2:30pm - 5:30pm,6,0,0/0,0/0,0,,
202230,Guilford,31297,BIOL 101,002,4,Exploratns Biol:Special Topics,Online asynchronous,,"East, David", ,Twelve Week Course,TBA,TBA,21,20,,4/1,0,,
202230,Guilford,31351,BIOL 113,001,0,Intro Molecular & Cell Biology,On-line asynchronous with optional zoom meetings.,,"Hildreth, David", ,Twelve Week Course,TBA,TBA,22,20,0/0,0/0,0,,
202230,Guilford,30278,BIOL 201,001,4,Intro Biol: Form and Function,Corequisite: Associated lab. On-line asynchronous with option.,,"Stracey Richard, Christine",FRNK L07,3 Week Session,MTWRF,9:00am - 12:00pm,18,18,0/0,0/0,0,,
202230,Guilford,31187,BIOL 201,002,0,Lab,Face to face,,"Stracey Richard, Christine",FRNK L07,3 Week Session,MTWRF,2:00pm - 5:00pm,18,18,0/0,0/0,0,,
202230,Guilford,30281,BIOL 202,001,4,Intro Biol: Ecol and Evolution,Corequisite: Associated lab.  On-campus course.,,"Stracey Richard, Christine",FRNK L07,Twelve Week Course,MW,2:45pm - 4:45pm,19,20,,10/1,1,,
202230,Guilford,30282,BIOL 202,002,0,Lab,Face to face,,"Stracey Richard, Christine",FRNK L07,Twelve Week Course,R,11:45am - 2:45pm,19,20,,10/1,1,,
202230,Guilford,30289,BIOL 203,001,4,Intro Biol:Molecules and Cells,Corequisite: Associated lab.,,"Malotky, Michele",FRNK 109,Twelve Week Course,TR,10:45am - 12:45pm,20,20,,10/1,0,,
202230,Guilford,31013,BIOL 203,002,4,Intro Biol:Molecules and Cells,Corequisite: Associated lab. Face to face,,"Malotky, Michele",FRNK 124,Twelve Week Course,TR,1:00pm - 3:00pm,20,20,,9/1,0,,
202230,Guilford,31014,BIOL 203,003,0,Lab,Face to face,,"Malotky, Michele",FRNK 124,Twelve Week Course,M,2:30pm - 5:30pm,20,20,0/0,0/0,0,,
202230,Guilford,30296,BIOL 203,004,0,Lab,Face to face,,"Malotky, Michele",FRNK 124,Twelve Week Course,W,2:30pm - 5:30pm,20,20,0/0,0/0,0,,
202230,Guilford,30280,BIOL 245,001,4,Introduction Forensic Science,Hybrid course,,"Denning, Rebekah",FRNK 121,Twelve Week Course,MW,7:00pm - 10:00pm,14,18,,1/1,4,,
202230,Guilford,31188,BIOL 250,001,4,Ballistic wounding and trauma	,Online asychronous,,"Brendley, Bryan", ,Twelve Week Course,TBA,TBA,16,12,0/0,0/0,0,,
202230,Guilford,31087,BIOL 250,002,4,"Drinks, Dyes and Deady Draught",Study abroad course. Registration by instructor approval.,,"Malotky, Michele", ,3 Week Session,TBA,TBA,15,0,0/0,0/0,0,,
202230,Guilford,31277,BIOL 250,003,0,Lab,Study abroad. Registration by instructor approval.,,"Malotky, Michele", ,3 Week Session,TBA,TBA,15,0,0/0,0/0,0,,
202230,Guilford,31189,BIOL 313,001,4,Molecular Cell Biology,"Corequiste: Associated  Lab, Prerequisite: CHEM 112 and BIOL 203.  Face to face course.",,"Iloghalu, Uchenna",FRNK 110,Twelve Week Course,TR,8:30am - 10:30am,4,18,0/0,0/0,14,,
202230,Guilford,31190,BIOL 313,002,0,Lab,Face to face course.,,"Iloghalu, Uchenna",FRNK 110,Twelve Week Course,W,2:30pm - 5:30pm,4,18,0/0,0/0,14,,
202230,Guilford,30291,BIOL 315,001,4,Microbiology,"Corequisite: Associated lab. Prerequisite: CHEM 112, BIOL 202 and BIOL 203.",,"Iloghalu, Uchenna",FRNK 110,Twelve Week Course,MWF,10:00am - 11:15am,13,16,0/0,0/0,3,,
202230,Guilford,30292,BIOL 315,002,0,Lab,Face to face,,"Iloghalu, Uchenna",FRNK 110,Twelve Week Course,M,2:30pm - 5:30pm,13,16,0/0,0/0,3,,
202230,Guilford,31191,BIOL 334,001,4,Animal Behavior,Corequisite: Associated lab. Face to face course.,,"Stracey Richard, Christine",FRNK 329,Twelve Week Course,MW,10:00am - 12:00pm,3,12,0/0,0/0,9,,
202230,Guilford,31192,BIOL 334,002,0,Lab,Face to face,,"Stracey Richard, Christine",FRNK 121,Twelve Week Course,T,11:45am - 2:45pm,3,12,0/0,0/0,9,,
202230,Guilford,30286,BIOL 341,001,4,Human Anatomy and Physiology I,Prerequiste: Biol 203. Corequisite: Associated lab.,,"East, David",FRNK L26,Twelve Week Course,MWF,10:00am - 11:15am,15,20,0/0,0/0,5,,
202230,Guilford,30287,BIOL 341,002,0,Lab,,,"East, David",FRNK L26,Twelve Week Course,W,2:30pm - 5:30pm,15,20,0/0,0/0,5,,
202230,Guilford,30288,BIOL 341,003,4,Human Anatomy and Physiology I,Prerequiste: Biol 203. Corequisite: Associated lab. Hybrid Course,,"East, David",FRNK L26,Twelve Week Course,MWF,11:30am - 12:45pm,15,20,0/0,0/0,5,,
202230,Guilford,31193,BIOL 341,004,0,Lab,,,"East, David",FRNK L26,Twelve Week Course,M,2:30pm - 5:30pm,15,20,0/0,0/0,5,,
202230,Guilford,30007,BUS 120,001,4,Introduction to Business,Hybrid course.,,"Samsell, Darryl",BAUM 201,3 Week Session,MTWRF,9:00am - 12:00pm,20,18,0/0,0/0,0,,
202230,Guilford,30013,BUS 120,002,4,Introduction to Business,Hybrid course.,,"Crombie, Michael",KING 123,Twelve Week Course,MWF,11:30am - 12:45pm,27,28,,8/1,1,,
202230,Guilford,31379,BUS 120,003,4,Introduction to Business,Hybrid course,,"Crombie, Michael",KING 123,Twelve Week Course,MWF,10:00am - 11:15am,25,25,0/0,0/0,0,,
202230,Guilford,30524,BUS 215,002,4,Business Law & Legal Environmt,"Hybrid course. Class will be a blend of in-person (as circumstances permit), synchronous and asynchronous online sessions.",,"Ledford, Jennifer",DUKE 211,Twelve Week Course,TR,1:00pm - 3:00pm,23,24,0/0,0/0,1,,
202230,Guilford,30525,BUS 243,002,4,Management Information Systems,Synchronous and asynchronous.,,"Shorter, Teresa", ,Twelve Week Course,MW,2:45pm - 4:45pm,16,21,,1/1,5,21,
202230,Guilford,30001,BUS 246,001,4,International Business,Hybrid course.,,"Cole, Dennis",DUKE 213,3 Week Session,MTWRF,9:00am - 12:00pm,22,18,0/0,0/0,0,,
202230,Guilford,30016,BUS 249,001,4,Principles of Management,Hybrid course.,,"Dutch, Michael",KING 123,Twelve Week Course,MW,2:45pm - 4:45pm,27,28,,7/1,1,,
202230,Guilford,30003,BUS 324,001,4,Marketing Management,"Hybrid course. Class will be a blend of in-person (as circumstances permit), synchronous and asynchronous online sessions.",,"Cole, Dennis",DUKE M-L,Twelve Week Course,TR,1:00pm - 3:00pm,20,24,0/0,0/0,4,,
202230,Guilford,30002,BUS 332,001,4,Financial Management,"Prerequistes:ACCT 201; MATH 112; BUS 243, (ECON 221 or ECON) and to pass the business math test. Hybrid course.",,"Samsell, Darryl",BAUM 201,Twelve Week Course,MW,6:00pm - 8:00pm,6,24,0/0,0/0,18,,
202230,Guilford,30004,BUS 347,001,4,Production & Operations Mgmt,"Prerequistes: ACCT 201; MATH 112, BUS 243, (ECON 221  or ECON 322). Business math test. Hybrid course.",,"Shorter, Teresa",KING 205,Twelve Week Course,MW,6:00pm - 8:00pm,18,18,0/0,0/0,0,,
202230,Guilford,30579,BUS 402,002,4,Business Ethics,"Hybrid course.  Class will be a blend of in-person (as circumstances permit), synchronous and asynchronous online sessions.",,"Cole, Dennis",KING 205,Twelve Week Course,TR,10:45am - 12:45pm,19,18,0/0,0/0,0,22,
202230,Guilford,30006,BUS 449,001,4,Policy Formulation & Strategy,"Prerequiste: BUS 215, BUS 246, BUS 249, BUS 324, BUS 332 and BUS 347. Hybrid course.",,"Samsell, Darryl",BAUM 201,Twelve Week Course,MW,8:15pm - 10:15pm,7,24,0/0,0/0,17,,
202230,Guilford,30145,CHEM 111,001,4,Chemical Principles I,Prerequisite: Mathematics background at the level of college algebra.  Corequisite: Associated lab. Face to face course.,,"Millican, David",FRNK 320,Twelve Week Course,MWF,8:30am - 9:45am,32,28,,2/1,0,,
202230,Guilford,30146,CHEM 111,002,4,Chemical Principles I,Prerequisite: Mathematics background at the level of college algebra.  Corequisite: Associated lab. Face to face course.,,"Whitnell, Robert",FRNK 320,Twelve Week Course,MWF,10:00am - 11:15am,29,28,,2/1,0,,
202230,Guilford,30147,CHEM 111,003,4,Chemical Principles I,Prerequisite: Mathematics background at the level of college algebra. Corequisite: Associated lab. Face to face course.,,"Millican, David",FRNK 320,Twelve Week Course,MWF,11:30am - 12:45pm,20,32,,2/1,12,,
202230,Guilford,30150,CHEM 111,006,0,Lab,Face to face course.,,"Millican, David",FRNK 317,Twelve Week Course,T,8:30am - 11:30am,21,24,,2/1,3,,
202230,Guilford,30151,CHEM 111,007,0,Lab,Face to face course.,,"Alam, Khyarul",FRNK 317,Twelve Week Course,W,2:30pm - 5:30pm,22,24,,2/1,2,,
202230,Guilford,30152,CHEM 111,008,0,Lab,Face to face course.,,"Millican, David",FRNK 317,Twelve Week Course,R,8:30am - 11:30am,21,24,,2/1,3,,
202230,Guilford,30153,CHEM 111,009,0,Lab,Face to face course.,,"Glenn, Anne",FRNK 317,Twelve Week Course,F,2:30pm - 5:30pm,17,24,,0/1,6,,
202230,Guilford,30159,CHEM 231,001,4,Organic Chemistry I,Prerequisite: CHEM 112 with C- or better grade. Corequisite: CHEM 231 lab. Face to face course.,,"Glenn, Anne",FRNK 320,3 Week Session,MTWRF,9:00am - 12:00pm,16,16,0/0,0/0,0,,
202230,Guilford,30160,CHEM 231,002,0,Lab,Face to face course.,,"Glenn, Anne",FRNK 303,3 Week Session,MTWRF,2:00pm - 5:00pm,16,16,0/0,0/0,0,,
202230,Guilford,30154,CHEM 232,001,4,Organic Chemistry II,Prerequisite: CHEM 231 with a C- or better grade. Corequisite: Associated lab. Face to face course.,,"Glenn, Anne",FRNK 320,Twelve Week Course,TR,1:00pm - 3:00pm,19,24,0/0,0/0,5,,
202230,Guilford,30155,CHEM 232,002,0,Lab,Face to face course.,,"Glenn, Anne",FRNK 303,Twelve Week Course,W,2:30pm - 5:30pm,11,12,0/0,0/0,1,,
202230,Guilford,30156,CHEM 232,003,0,Lab,Face to face course.,,"Glenn, Anne",FRNK 303,Twelve Week Course,R,8:30am - 11:30am,8,12,0/0,0/0,4,,
202230,Guilford,30157,CHEM 241,001,2,Quantitative Analysis,Prerequisites: CHEM 112 and MATH 220 Calculus 1 In-person,,"Millican, David",FRNK 329,Twelve Week Course,MW,2:30pm - 3:45pm,5,16,,0/1,10,,
202230,Guilford,30102,CTIS 210,001,4,Intro to Computer Programming,"Prerequisite: Background in using computers at the level of an introduction to computers course or equivalent experience, and mathematics background level of college algebra. In-person classes as safe circumstances permit.",,"Whitnell, Robert",BAUM L024,Twelve Week Course,TR,1:00pm - 3:00pm,24,20,,6/1,0,,
202230,Guilford,30103,CTIS 221,001,4,Fundamentals of Cyber Security,In-person,,"Magaña, Isaac",BAUM L024,Twelve Week Course,MWF,11:30am - 12:45pm,20,24,0/0,0/0,4,23,
202230,Guilford,31195,CTIS 230,001,4,Web Design and Development,On-campus course,,"Whitnell, Robert",BAUM 201,3 Week Session,MTWRF,2:00pm - 5:00pm,23,18,0/0,0/0,0,,
202230,Guilford,30104,CTIS 243,001,4,Management Information Systems,Synchronous and asynchronous.,,"Shorter, Teresa", ,Twelve Week Course,MW,2:45pm - 4:45pm,5,20,,1/1,15,21,
202230,Guilford,30106,CTIS 320,001,2,Seminar in Cyber Security,Prerequisite: CTIS/JPS 221.  In-person.,,"Pizio, William",DUKE 211,Twelve Week Course,M,2:45pm - 4:45pm,12,20,0/0,0/0,8,,
202230,Guilford,30305,CTIS 321,001,4,Operating Systems,Prerequiste: CTIS 210 or CTIS 221.,,"Whitnell, Robert",BAUM L024,3 Week Session,MTWRF,9:00am - 12:00pm,17,22,0/0,0/0,5,,
202230,Guilford,31302,CTIS 345,001,4,Systems Analysis and Design,Prerequisites: CTIS 210 and CTIS 243. In-person classes as safe circumstances permit.,,"Whitnell, Robert",BAUM L024,Twelve Week Course,TR,8:30am - 10:30am,8,16,0/0,0/0,8,,
202230,Guilford,30109,CTIS 370,001,4,Cyber and Network Security,Prerequiste: CTIS/JPS 221.,,"Campbell, Paul",BAUM L024,Twelve Week Course,MWF,10:00am - 11:15am,15,12,0/0,0/0,0,,
202230,Guilford,30022,ECON 221,002,4,Macro:US in World Econ,We will use in-person classes as safe circumstances permit.,,"Williams, Robert",KING 202,Twelve Week Course,MWF,10:00am - 11:15am,6,32,0/0,0/0,26,,
202230,Guilford,30023,ECON 222,001,4,Micro:Public Policy,We will use in-person classes as safe circumstances permit.,,"Shelkova, Natalya",KING 222,Twelve Week Course,TR,10:45am - 12:45pm,27,27,0/0,0/0,0,,
202230,Guilford,30024,ECON 222,002,4,Micro:Public Policy,We will use in-person classes as safe circumstances permit.,,"Shelkova, Natalya",KING 222,3 Week Session,MTWRF,9:00am - 12:00pm,23,24,0/0,0/0,1,,
202230,Guilford,31197,ECON 312,001,4,Econometrics,Prerequisite: ECON 221 or Econ 222 or permission of nstructor. Will use in-person instruction as safe circumstances permit.,,"Williams, Robert",DUKE 202,Twelve Week Course,TR,1:00pm - 3:00pm,7,18,0/0,0/0,11,,
202230,Guilford,31198,ECON 442,001,4,Industrial Organization,Prerequisite: ECON 222 or permission of instructor. We will use in-person classes as safe circumstances permit.,,"Shelkova, Natalya",DUKE 202,Twelve Week Course,MW,10:00am - 12:00pm,8,18,0/0,0/0,10,,
202230,Guilford,30170,EDUC 201,001,4,Phlsphcl/Ethcl Refletion in Ed,Hybrid course,,"Burke, Julie",BAUM 202,Twelve Week Course,TR,9:00am - 11:00am,24,30,0/0,0/0,6,,
202230,Guilford,30172,EDUC 302,001,4,Fld Study Cross Cult Ed,Prerequisite: EDUC 203 and Historical Perspectives. Hybrid: in person and online.,,"Pennell, Anna",BAUM 202,Twelve Week Course,M,4:40pm - 7:40pm,11,28,0/0,0/0,17,,
202230,Guilford,30173,EDUC 306,001,4,Processes Teach Elem Sch Sci,"Prerequiste: successful completion (a grade of C or better)  in EDUC 201, EDUC 202 and EDUC 203; completion of natural  science and math requirement or an equivalent lab science. Hybrid:  In person and also online.",,"Hildreth, David",BAUM 202,Twelve Week Course,T,12:00pm - 3:00pm,7,10,0/0,0/0,3,,
202230,Guilford,30177,EDUC 410,001,4,Elementary Student Teach Sem,Prerequiste: Admission to the Teacher Licensure Program(S),,"Crowe, Tracey",BAUM 203,Twelve Week Course,M,4:30pm - 7:30pm,2,28,0/0,0/0,26,,
202230,Guilford,30178,EDUC 420,001,4,Secondary Student Teach Sem,Prerequisite: Admission to the Teacher Licensure Program(S). Hybrid: in person and also online.,,"Hildreth, David", ,Twelve Week Course,T,4:30pm - 7:30pm,2,28,0/0,0/0,26,,
202230,Guilford,30175,EDUC 440,001,8,Student Teaching,The class will meet off campus in a school. Course fee $120.00.,,"Crowe, Tracey", ,Twelve Week Course,MTWRF,TBA,2,15,0/0,0/0,13,,
202230,Guilford,30176,EDUC 440,002,8,Student Teaching,"Course fee $120.00. This is student teaching; the mode of student teaching will be dependent on GCS Policy, in conjunction with communication with the CT.",,"Hildreth, David", ,Twelve Week Course,MTWRF,TBA,2,15,0/0,0/0,13,,
202230,Guilford,31199,EDUC 450,001,4,Immersion in Student Teaching,Immersion in Student Teaching. The class will meet off in a school. Course fee $120.00.,,"Crowe, Tracey", ,3 Week Session,MTWRF,7:15am - 2:30pm,2,20,0/0,0/0,18,,
202230,Guilford,31200,EDUC 450,002,4,Immersion in Student Teaching,,,"Hildreth, David", ,3 Week Session,MTWRF,7:15am - 2:30pm,2,20,0/0,0/0,18,,
202230,Guilford,31201,EDUC 450,003,4,Research Seminar in Education,Course taught on campus.,,"Pennell, Anna",BINF ORANGERIE,3 Week Session,MTWRF,9:00am - 12:00pm,6,12,0/0,0/0,6,,
202230,Guilford,30492,ENGL 101,002,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course.,,"Porter, Christopher",BAUM 202,Twelve Week Course,MWF,8:30am - 9:45am,17,18,0/0,0/0,1,,
202230,Guilford,30493,ENGL 101,003,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face course on campus course.,,"Cooke, Jason",DUKE 305,Twelve Week Course,MWF,8:30am - 9:45am,17,18,0/0,0/0,1,,
202230,Guilford,30494,ENGL 101,004,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face course on campus course.,,"Pittard, Michael",KING 202,Twelve Week Course,MWF,8:30am - 9:45am,15,18,0/0,0/0,3,,
202230,Guilford,30495,ENGL 101,005,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course.,,"Needham, Stephanie",BAUM 203,Twelve Week Course,MWF,10:00am - 11:15am,17,18,0/0,0/0,1,,
202230,Guilford,30496,ENGL 101,006,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face course on campus course.,,"Manthey, Katie",KING 222,Twelve Week Course,MWF,10:00am - 11:15am,17,18,0/0,0/0,1,,
202230,Guilford,30498,ENGL 101,008,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course. This course will meet in Honors HUB.,,"Church, Marjorie", ,Twelve Week Course,MWF,10:00am - 11:15am,17,18,0/0,0/0,1,,
202230,Guilford,30499,ENGL 101,009,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course.,,"Needham, Stephanie",BAUM 202,Twelve Week Course,MWF,11:30am - 12:45pm,13,18,0/0,0/0,5,,
202230,Guilford,30503,ENGL 101,013,4,Writing Seminar,"Minimum grade to move on to ENGL 102: C- Face to face on campus course. Class will meet in Collaboratory, Hege Library.",,"Wolf Berkley, Selena", ,Twelve Week Course,MWF,2:30pm - 3:45pm,17,18,0/0,0/0,1,,
202230,Guilford,30504,ENGL 101,014,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course.,,"Cooke, Jason",DUKE 201,Twelve Week Course,MWF,10:00am - 11:15am,17,18,0/0,0/0,1,,
202230,Guilford,30505,ENGL 101,015,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course.,,"Porter, Christopher",KING 202,Twelve Week Course,MWF,11:30am - 12:45pm,14,18,0/0,0/0,4,,
202230,Guilford,31376,ENGL 101,017,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course.,,"Pittard, Michael",KING B25,Twelve Week Course,MWF,10:00am - 11:15am,17,18,0/0,0/0,1,,
202230,Guilford,31378,ENGL 101,019,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course.,,"Cooke, Jason",DUKE 204,Twelve Week Course,MWF,2:30pm - 3:45pm,17,18,0/0,0/0,1,,
202230,Guilford,31384,ENGL 101,020,4,Writing Seminar,Minimum grade to move on to ENGL 102: C- Face to face on campus course.,,"Phillips, Matthew",BAUM 203,Twelve Week Course,MWF,11:30am - 12:45pm,12,18,0/0,0/0,6,,
202230,Guilford,30507,ENGL 102,001,4,College Reading and Writing,Face to face on campus course.,,"Cutler, Colin",KING 201,Twelve Week Course,MWF,8:30am - 9:45am,20,18,0/0,0/0,0,,
202230,Guilford,30508,ENGL 102,002,4,College Reading and Writing,Face to face on campus course.,,"Thomas, George",BAUM 202,Twelve Week Course,MWF,10:00am - 11:15am,17,18,0/0,0/0,1,,
202230,Guilford,30509,ENGL 102,003,4,College Reading and Writing,Face to face on campus course.,,"Budhecha, Parag",KING 222,Twelve Week Course,MWF,11:30am - 12:45pm,18,18,0/0,0/0,0,,
202230,Guilford,30511,ENGL 102,004,4,College Reading and Writing,Face to face on campus course.,,"Cutler, Colin",FRNK 205,Twelve Week Course,MWF,11:30am - 12:45pm,16,18,0/0,0/0,2,,
202230,Guilford,30513,ENGL 102,005,4,College Reading and Writing,Face to face on campus course,,"Hojem, Benjamin",DANA 215,Twelve Week Course,MWF,2:30pm - 3:45pm,16,18,0/0,0/0,2,,
202230,Guilford,31271,ENGL 102,006,4,College Reading and Writing,Face to face on campus course.,,"Nearman, Cynthia",DUKE 305,Twelve Week Course,TR,1:00pm - 3:00pm,17,18,0/0,0/0,1,,
202230,Guilford,31454,ENGL 102,007,4,College Reading and Writing,Face to face on campus course.,,"Budhecha, Parag",DANA 217,Twelve Week Course,MWF,10:00am - 11:15am,17,18,0/0,0/0,1,,
202230,Guilford,31462,ENGL 102,008,4,College Reading and Writing,Face to face  on campus course.,,"Armstrong, Matthew",KING 201,Twelve Week Course,MWF,10:00am - 11:15am,19,18,0/0,0/0,0,,
202230,Guilford,31463,ENGL 102,009,4,College Reading and Writing,Face to face on campus course.,,"Armstrong, Matthew",DUKE 201,Twelve Week Course,MWF,11:30am - 12:45pm,18,18,0/0,0/0,0,,
202230,Guilford,31464,ENGL 102,010,4,College Reading and Writing,Face to face on campus course.,,"Hojem, Benjamin",DUKE 211,Twelve Week Course,MWF,10:00am - 11:15am,18,18,0/0,0/0,0,,
202230,Guilford,31465,ENGL 102,011,4,College Reading and Writing,Face to face on campus course.,,"Hojem, Benjamin",KING B25,Twelve Week Course,MWF,11:30am - 12:45pm,16,18,0/0,0/0,2,,
202230,Guilford,30516,ENGL 151,001,4,HP:Lit and Hist of the 1920s,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL102. Face to face course.,,"Spellman, Rod",DUKE 203,Twelve Week Course,TR,10:45am - 12:45pm,18,18,,1/1,0,,
